"id","term","slug","url","status","categories","synonyms","keywords","author","updated_at","image","image_alt","related_terms","internal_links","source_file"
"schuhweite","Schuhweite","schuhweite","https://eskyna.com/glossar/schuhweite/","published","Schuhe","","schuhweite; was ist schuhweite; schuhweite","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/schuhweite.png","Glossar-Illustration zu Schuhweite","","","content/de/glossar/schuhweite.md"
"schulter-hueft-balance","Schulter-Hüft-Balance","schulter-hueft-balance","https://eskyna.com/glossar/schulter-hueft-balance/","published","Schnitt, Proportion & Passform","","schulter-hüft-balance; oberkörper unterkörper balance; proportion outfit","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/schulter-hueft-balance.png","Glossar-Illustration zu Schulter-Hüft-Balance","Balance (https://eskyna.com/glossar/balance/); Silhouette (https://eskyna.com/glossar/silhouette/); Schulterlinie (https://eskyna.com/glossar/schulterlinie/); Volumenverteilung (https://eskyna.com/glossar/volumenverteilung/); Proportion (https://eskyna.com/glossar/proportion/)","https://eskyna.com/glossar/balance/; https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/schulterlinie/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/volumenverteilung/; https://eskyna.com/stilfrage/","content/de/glossar/schulter-hueft-balance.md"
"schulterlinie","Schulterlinie","schulterlinie","https://eskyna.com/glossar/schulterlinie/","published","Schnitt, Proportion & Passform","","schulterlinie; was bedeutet schulterlinie; schulterlinie stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/schulterlinie.png","Editoriale Glossar-Grafik zu Schulterlinie mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/schulterlinie.md"
"schulterpolster","Schulterpolster","schulterpolster","https://eskyna.com/glossar/schulterpolster/","published","Materialien & Details","","schulterpolster; was bedeutet schulterpolster; schulterpolster stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/schulterpolster.png","Editoriale Glossar-Grafik zu Schulterpolster mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/); Qualität (https://eskyna.com/glossar/qualitaet/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/schulterpolster.md"
"schwarz","Schwarz","schwarz","https://eskyna.com/glossar/schwarz/","published","Farb-Lexikon","","schwarz kleidung; schwarz kombinieren; farbberatung; stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/schwarz.png","Editoriale Grafik mit schwarzen Stoffflächen, Kontrastlinien und warmen Akzenten","Weiß (https://eskyna.com/glossar/weiss/); Navy (https://eskyna.com/glossar/navy/); Kontrast (https://eskyna.com/glossar/kontrast/); Unterton (https://eskyna.com/glossar/unterton/); Farbtyp (https://eskyna.com/glossar/farbtyp/); Grau (https://eskyna.com/glossar/grau/); Neutrale Farben (https://eskyna.com/glossar/neutrale-farben/)","","content/de/glossar/schwarz.md"
"secondhand","Secondhand","secondhand","https://eskyna.com/glossar/secondhand/","published","Garderobe & Alltag","","secondhand; was bedeutet secondhand; secondhand stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/secondhand.png","Editoriale Glossar-Grafik zu Secondhand mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/secondhand.md"
"seersucker","Seersucker","seersucker","https://eskyna.com/glossar/seersucker/","published","Materialien & Details","","seersucker; was ist seersucker; seersucker","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/seersucker.png","Glossar-Illustration zu Seersucker","","","content/de/glossar/seersucker.md"
"seide","Seide","seide","https://eskyna.com/glossar/seide/","published","Materialien & Details","","seide; was ist seide; seide kleidung; seidenbluse","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/seide.png","Editoriale Grafik mit schimmernder Seidenbahn, feiner Lichtkante und ruhigen Farbfeldern","Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Materialfall (https://eskyna.com/glossar/materialfall/); Viskose (https://eskyna.com/glossar/viskose/); Struktur (https://eskyna.com/glossar/struktur/); Rosa (https://eskyna.com/glossar/rosa/); Camisole (https://eskyna.com/glossar/camisole/); Slip Dress (https://eskyna.com/glossar/slip-dress/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/seide.md"
"seidentuch","Seidentuch","seidentuch","https://eskyna.com/glossar/seidentuch/","published","Materialien & Details","","seidentuch; was ist ein seidentuch; seidentuch binden","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/seidentuch.png","Editoriale Grafik zu Seidentuch mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Schal (https://eskyna.com/glossar/schal/); Halstuch (https://eskyna.com/glossar/halstuch/); Seide (https://eskyna.com/glossar/seide/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Farbpalette (https://eskyna.com/glossar/farbpalette/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/seidentuch.md"
"semi-formal","Semi Formal","semi-formal","https://eskyna.com/glossar/semi-formal/","published","Garderobe & Alltag","","semi formal; semi formal dresscode; gehobene kleidung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/semi-formal.png","Glossar-Illustration zu Semi Formal","Dresscode (https://eskyna.com/glossar/dresscode/); Cocktail (https://eskyna.com/glossar/cocktail/); Black Tie (https://eskyna.com/glossar/black-tie/); Festliche Kleidung (https://eskyna.com/glossar/festliche-kleidung/); Cocktail Attire (https://eskyna.com/glossar/cocktail-attire/)","https://eskyna.com/glossar/black-tie/; https://eskyna.com/glossar/cocktail-attire/; https://eskyna.com/glossar/cocktail/; https://eskyna.com/glossar/dresscode/; https://eskyna.com/glossar/festliche-kleidung/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/semi-formal.md"
"senfgelb","Senfgelb","senfgelb","https://eskyna.com/glossar/senfgelb/","published","Farb-Lexikon","","senfgelb kleidung; senfgelb kombinieren; senfgelbe hose; farbberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/senfgelb.png","Editoriale Grafik zu Senfgelb mit Farbfeldern, Materialflächen und ruhigen Kombinationsakzenten","Gelb (https://eskyna.com/glossar/gelb/); Camel (https://eskyna.com/glossar/camel/); Braun (https://eskyna.com/glossar/braun/); Oliv (https://eskyna.com/glossar/oliv/); Terracotta (https://eskyna.com/glossar/terracotta/)","https://eskyna.com/glossar/kategorie/farb-lexikon/; https://eskyna.com/glossar/unterton/; https://eskyna.com/stilgefuehl/","content/de/glossar/senfgelb.md"
"shacket","Shacket","shacket","https://eskyna.com/glossar/shacket/","published","Garderobe & Alltag","","shacket; was bedeutet shacket; shacket stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/shacket.png","Editoriale Glossar-Grafik zu Shacket mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/shacket.md"
"shift-dress","Shift Dress","shift-dress","https://eskyna.com/glossar/shift-dress/","published","Garderobe & Alltag","","shift dress; was bedeutet shift dress; shift dress stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/shift-dress.png","Editoriale Glossar-Grafik zu Shift Dress mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/shift-dress.md"
"shopper","Shopper","shopper","https://eskyna.com/glossar/shopper/","published","Materialien & Details","","shopper; was ist ein shopper; shopper tasche","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/shopper.png","Editoriale Grafik zu Shopper mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Tote Bag (https://eskyna.com/glossar/tote-bag/); Accessoire (https://eskyna.com/glossar/accessoire/); Crossbody Bag (https://eskyna.com/glossar/crossbody-bag/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Anlassgarderobe (https://eskyna.com/glossar/anlassgarderobe/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/shopper.md"
"shorts","Shorts","shorts","https://eskyna.com/glossar/shorts/","published","Garderobe & Alltag","","shorts; was sind shorts; shorts kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/shorts.png","Editoriale Grafik zu Shorts mit ruhigen Formen, Stofflinien und ESKYNA Farbwelt","Bermuda (https://eskyna.com/glossar/bermuda/); Leinen (https://eskyna.com/glossar/leinen/); Baumwolle (https://eskyna.com/glossar/baumwolle/); Saumlänge (https://eskyna.com/glossar/saumlange/); Sandale (https://eskyna.com/glossar/sandale/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/shorts.md"
"sichtbarkeitslook","Sichtbarkeitslook","sichtbarkeitslook","https://eskyna.com/glossar/sichtbarkeitslook/","published","Garderobe & Alltag","","sichtbarkeitslook; outfit sichtbarkeit; social media outfit business","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/sichtbarkeitslook.png","Glossar-Illustration zu Sichtbarkeitslook","Personal Branding (https://eskyna.com/glossar/personal-branding/); Kamera-Look (https://eskyna.com/glossar/kamera-look/); Bühnenoutfit (https://eskyna.com/glossar/buehnenoutfit/); LinkedIn-Outfit (https://eskyna.com/glossar/linkedin-outfit/); Brand Wardrobe (https://eskyna.com/glossar/brand-wardrobe/)","https://eskyna.com/glossar/brand-wardrobe/; https://eskyna.com/glossar/buehnenoutfit/; https://eskyna.com/glossar/kamera-look/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/linkedin-outfit/; https://eskyna.com/glossar/personal-branding/; https://eskyna.com/stilgarderobe/","content/de/glossar/sichtbarkeitslook.md"
"signale","Signale","signale","https://eskyna.com/glossar/signale/","published","Stil & Wirkung","","signale; was bedeutet signale; signale stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/signale.png","Editoriale Glossar-Grafik zu Signale mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Stilberatung (https://eskyna.com/glossar/stilberatung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/stilberatung/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/signale.md"
"signature-look","Signature Look","signature-look","https://eskyna.com/glossar/signature-look/","published","Stil & Wirkung","","signature look; personal style; stilcode; stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/signature-look.png","Editoriale Grafik mit wiederkehrenden Stil-Elementen als Symbol für einen Signature Look","Stilbruch (https://eskyna.com/glossar/stilbruch/); Quiet Luxury (https://eskyna.com/glossar/quiet-luxury/); Key-Piece (https://eskyna.com/glossar/key-piece/); Statement-Piece (https://eskyna.com/glossar/statement-piece/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/angebote/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/quiet-luxury/; https://eskyna.com/glossar/statement-piece/; https://eskyna.com/glossar/stilbruch/","content/de/glossar/signature-look.md"
"signature-farbe","Signature-Farbe","signature-farbe","https://eskyna.com/glossar/signature-farbe/","published","Farbberatung & Farbe","","signature-farbe; signaturfarbe; wiedererkennbare farbe","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/signature-farbe.png","Glossar-Illustration zu Signature-Farbe","Signature Look (https://eskyna.com/glossar/signature-look/); Akzentfarbe (https://eskyna.com/glossar/akzentfarbe/); Farbtyp (https://eskyna.com/glossar/farbtyp/); Personal Branding (https://eskyna.com/glossar/personal-branding/); Farbharmonie (https://eskyna.com/glossar/farbharmonie/)","https://eskyna.com/glossar/akzentfarbe/; https://eskyna.com/glossar/farbharmonie/; https://eskyna.com/glossar/farbtyp/; https://eskyna.com/glossar/kategorie/farbberatung-farbe/; https://eskyna.com/glossar/personal-branding/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/stilgefuehl/","content/de/glossar/signature-farbe.md"
"silber","Silber","silber","https://eskyna.com/glossar/silber/","published","Farb-Lexikon","","silber kleidung; silber kombinieren; silberschmuck farbberatung; metallic","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/silber.png","Editoriale Grafik zu Silber mit Farbfeldern, Materialflächen und ruhigen Kombinationsakzenten","Feinschmuck (https://eskyna.com/glossar/feinschmuck/); Creolen (https://eskyna.com/glossar/creolen/); Metallic (https://eskyna.com/glossar/metallic/); Gold (https://eskyna.com/glossar/gold/); Grau (https://eskyna.com/glossar/grau/); Weiß (https://eskyna.com/glossar/weiss/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/)","https://eskyna.com/glossar/kategorie/farb-lexikon/; https://eskyna.com/stilgefuehl/","content/de/glossar/silber.md"
"silhouette","Silhouette","silhouette","https://eskyna.com/glossar/silhouette/","published","Schnitt, Proportion & Passform","","silhouette mode; schnittform; proportionen; stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/silhouette.png","Grafik mit mehreren Outfit-Silhouetten in klaren Linien","Proportion (https://eskyna.com/glossar/proportion/); Passform (https://eskyna.com/glossar/passform/); A-Linie (https://eskyna.com/glossar/a-linie/); Oversized (https://eskyna.com/glossar/oversized/); Layering (https://eskyna.com/glossar/layering/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/stilfrage/","content/de/glossar/silhouette.md"
"simultankontrast","Simultankontrast","simultankontrast","https://eskyna.com/glossar/simultankontrast/","published","Farbberatung & Farbe","","simultankontrast; was ist simultankontrast; simultankontrast","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/simultankontrast.png","Glossar-Illustration zu Simultankontrast","","","content/de/glossar/simultankontrast.md"
"skort","Skort","skort","https://eskyna.com/glossar/skort/","published","Garderobe & Alltag","","skort; was ist skort; skort","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/skort.png","Glossar-Illustration zu Skort","","","content/de/glossar/skort.md"
"slim-fit","Slim Fit","slim-fit","https://eskyna.com/glossar/slim-fit/","published","Schnitt, Proportion & Passform","","slim fit; was bedeutet slim fit; slim fit hose; schmale passform","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/slim-fit.png","Editoriale Grafik mit schmal geschnittener Hose, Passformlinien und ruhiger Komposition","Passform (https://eskyna.com/glossar/passform/); Proportion (https://eskyna.com/glossar/proportion/); Straight Leg (https://eskyna.com/glossar/straight-leg/); Jeans (https://eskyna.com/glossar/jeans/); Chinos (https://eskyna.com/glossar/chinos/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/stilfrage/","content/de/glossar/slim-fit.md"
"slingback","Slingback","slingback","https://eskyna.com/glossar/slingback/","published","Garderobe & Alltag","","slingback; was ist ein slingback; slingbacks kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/slingback.png","Editoriale Grafik mit stilisiertem Slingback, offenem Fersenriemen und kleinem Absatz","Pumps (https://eskyna.com/glossar/pumps/); Ballerina (https://eskyna.com/glossar/ballerina/); Business Casual (https://eskyna.com/glossar/business-casual/); Kleid (https://eskyna.com/glossar/wickelkleid/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/slingback.md"
"slip-dress","Slip Dress","slip-dress","https://eskyna.com/glossar/slip-dress/","published","Garderobe & Alltag","","slip dress; was ist ein slip dress; slip dress kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/slip-dress.png","Editoriale Grafik mit stilisiertem Slip Dress, feinen Trägern und fließendem Glanz","Seide (https://eskyna.com/glossar/seide/); Viskose (https://eskyna.com/glossar/viskose/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Camisole (https://eskyna.com/glossar/camisole/); Layering (https://eskyna.com/glossar/layering/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/slip-dress.md"
"slow-fashion","Slow Fashion","slow-fashion","https://eskyna.com/glossar/slow-fashion/","published","Garderobe & Alltag","","slow fashion; bewusster modekonsum; langlebige garderobe","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/slow-fashion.png","Glossar-Illustration zu Slow Fashion","Circular Fashion (https://eskyna.com/glossar/circular-fashion/); Langlebigkeit (https://eskyna.com/glossar/langlebigkeit/); Qualität (https://eskyna.com/glossar/qualitaet/); Kaufkriterien (https://eskyna.com/glossar/kaufkriterien/); Preis-pro-Tragen-Strategie (https://eskyna.com/glossar/preis-pro-tragen-strategie/)","https://eskyna.com/glossar/circular-fashion/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/kaufkriterien/; https://eskyna.com/glossar/langlebigkeit/; https://eskyna.com/glossar/preis-pro-tragen-strategie/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/stilgarderobe/","content/de/glossar/slow-fashion.md"
"smaragdgruen","Smaragdgrün","smaragdgruen","https://eskyna.com/glossar/smaragdgruen/","published","Farb-Lexikon","","smaragdgrün bedeutung; smaragdgrün kombinieren; juwelentöne styling","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/smaragdgruen.png","Glossar-Illustration zu Smaragdgrün","Tannengrün (https://eskyna.com/glossar/tannengruen/); Petrol (https://eskyna.com/glossar/petrol/); Navy (https://eskyna.com/glossar/navy/); Gold (https://eskyna.com/glossar/gold/)","https://eskyna.com/glossar/creme/; https://eskyna.com/glossar/navy/; https://eskyna.com/glossar/samt/","content/de/glossar/smaragdgruen.md"
"smart-casual","Smart Casual","smart-casual","https://eskyna.com/glossar/smart-casual/","published","Garderobe & Alltag","","smart casual; was bedeutet smart casual; smart casual outfit; smart casual damen","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/smart-casual.png","Editoriale Grafik mit Blazer, Loafer und ruhiger Kombination aus gepflegten und lässigen Formen","Business Casual (https://eskyna.com/glossar/business-casual/); Dresscode (https://eskyna.com/glossar/dresscode/); Blazer (https://eskyna.com/glossar/blazer/); Chinos (https://eskyna.com/glossar/chinos/); Loafer (https://eskyna.com/glossar/loafer/); Ballerina (https://eskyna.com/glossar/ballerina/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/smart-casual.md"
"smart-elegant","Smart Elegant","smart-elegant","https://eskyna.com/glossar/smart-elegant/","published","Garderobe & Alltag","","smart elegant; smart elegant outfit; gepflegt elegant","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/smart-elegant.png","Glossar-Illustration zu Smart Elegant","Smart Casual (https://eskyna.com/glossar/smart-casual/); Dressy Casual (https://eskyna.com/glossar/dressy-casual/); Festliche Kleidung (https://eskyna.com/glossar/festliche-kleidung/); Business Casual (https://eskyna.com/glossar/business-casual/); Dresscode (https://eskyna.com/glossar/dresscode/)","https://eskyna.com/glossar/business-casual/; https://eskyna.com/glossar/dresscode/; https://eskyna.com/glossar/dressy-casual/; https://eskyna.com/glossar/festliche-kleidung/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/smart-casual/; https://eskyna.com/stilgarderobe/","content/de/glossar/smart-elegant.md"
"smocking","Smocking","smocking","https://eskyna.com/glossar/smocking/","published","Schnitt, Proportion & Passform","","smocking; was ist smocking; smocking","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/smocking.png","Glossar-Illustration zu Smocking","","","content/de/glossar/smocking.md"
"smoking","Smoking","smoking","https://eskyna.com/glossar/smoking/","published","Garderobe & Alltag","","smoking; was ist smoking; smoking","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/smoking.png","Glossar-Illustration zu Smoking","","","content/de/glossar/smoking.md"
"sneaker","Sneaker","sneaker","https://eskyna.com/glossar/sneaker/","published","Garderobe & Alltag","","sneaker; was sind sneaker; sneaker kombinieren; klare sneaker","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/sneaker.png","Editoriale Grafik mit stilisiertem Sneaker, klarer Sohle und neutralen Farbfeldern","Loafer (https://eskyna.com/glossar/loafer/); Smart Casual (https://eskyna.com/glossar/smart-casual/); Jeans (https://eskyna.com/glossar/jeans/); Chinos (https://eskyna.com/glossar/chinos/); Business Casual (https://eskyna.com/glossar/business-casual/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/sneaker.md"
"sneakerina","Sneakerina","sneakerina","https://eskyna.com/glossar/sneakerina/","published","Schuhe","","sneakerina; sneaker ballerina; hybrid schuh","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/sneakerina.png","Glossar-Illustration zu Sneakerina","Ballerina (https://eskyna.com/glossar/ballerina/); Sneaker (https://eskyna.com/glossar/sneaker/); Balletcore (https://eskyna.com/glossar/balletcore/); Kitten Heel (https://eskyna.com/glossar/kitten-heel/); Mary Jane (https://eskyna.com/glossar/mary-jane/)","https://eskyna.com/glossar/ballerina/; https://eskyna.com/glossar/balletcore/; https://eskyna.com/glossar/kategorie/schuhe/; https://eskyna.com/glossar/kitten-heel/; https://eskyna.com/glossar/mary-jane/; https://eskyna.com/glossar/sneaker/; https://eskyna.com/stilfrage/","content/de/glossar/sneakerina.md"
"sommertyp","Sommertyp","sommertyp","https://eskyna.com/glossar/sommertyp/","published","Farbberatung & Farbe","","sommertyp; light summer; soft summer; cool summer; sommer farbtyp","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/sommertyp.png","Glossar-Illustration zu Sommertyp","Farbtyp (https://eskyna.com/glossar/farbtyp/); Unterton (https://eskyna.com/glossar/unterton/); Gedämpfte Farben (https://eskyna.com/glossar/gedaempfte-farben/); Farbtemperatur (https://eskyna.com/glossar/farbtemperatur/); Farbpass (https://eskyna.com/glossar/farbpass/)","https://eskyna.com/glossar/farbpass/; https://eskyna.com/glossar/farbtemperatur/; https://eskyna.com/glossar/farbtyp/; https://eskyna.com/glossar/gedaempfte-farben/; https://eskyna.com/glossar/kategorie/farbberatung-farbe/; https://eskyna.com/glossar/unterton/; https://eskyna.com/stilgefuehl/","content/de/glossar/sommertyp.md"
"sonnenbrille","Sonnenbrille","sonnenbrille","https://eskyna.com/glossar/sonnenbrille/","published","Materialien & Details","","sonnenbrille styling; sonnenbrille gesichtsform; sonnenbrille kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/sonnenbrille.png","Editoriale Grafik zu Sonnenbrille mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Brille (https://eskyna.com/glossar/brille/); Accessoire (https://eskyna.com/glossar/accessoire/); Gesichtsrahmung (https://eskyna.com/glossar/gesichtsrahmung/); Statement-Piece (https://eskyna.com/glossar/statement-piece/); Quiet Luxury (https://eskyna.com/glossar/quiet-luxury/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/sonnenbrille.md"
"speaker-outfit","Speaker-Outfit","speaker-outfit","https://eskyna.com/glossar/speaker-outfit/","published","Garderobe & Alltag","","speaker-outfit; redner outfit; bühnenlook business","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/speaker-outfit.png","Glossar-Illustration zu Speaker-Outfit","Bühnenoutfit (https://eskyna.com/glossar/buehnenoutfit/); Präsenz (https://eskyna.com/glossar/praesenz/); Personal Branding (https://eskyna.com/glossar/personal-branding/); Executive Presence (https://eskyna.com/glossar/executive-presence/); Stilbotschaft (https://eskyna.com/glossar/stilbotschaft/)","https://eskyna.com/glossar/buehnenoutfit/; https://eskyna.com/glossar/executive-presence/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/personal-branding/; https://eskyna.com/glossar/praesenz/; https://eskyna.com/glossar/stilbotschaft/; https://eskyna.com/praesenz/; https://eskyna.com/stilgarderobe/","content/de/glossar/speaker-outfit.md"
"spitze","Spitze","spitze","https://eskyna.com/glossar/spitze/","published","Materialien & Details","","spitze; was bedeutet spitze; spitze stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/spitze.png","Editoriale Glossar-Grafik zu Spitze mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/spitze.md"
